time,motion
1673.583325,7.0
1673.61665,6.0
1673.65,5.0
1673.683325,4.0
1673.71665,5.0
1673.75,7.0
1673.783325,7.0
1673.81665,6.0
1673.85,8.0
1673.883325,5.0
1673.91665,7.0
1673.95,10.0
1673.983325,6.0
1674.01665,5.0
1674.05,5.0
1674.083325,6.0
1674.11665,7.0
1674.15,6.0
1674.183325,4.0
1674.21665,5.0
1674.249975,5.0
1674.283325,3.0
1674.31665,5.0
1674.349975,5.0
1674.383325,8.0
1674.41665,10.0
1674.449975,13.0
1674.483325,20.0
1674.51665,31.0
1674.549975,21.0
1674.583325,19.0
1674.61665,12.0
1674.649975,14.0
1674.683325,10.0
1674.71665,13.0
1674.749975,4.0
1674.783325,3.0
1674.81665,3.0
1674.849975,2.0
1674.883325,3.0
1674.91665,3.0
1674.949975,1.0
1674.983325,2.0
1675.01665,2.0
1675.049975,2.0
1675.0833,2.0
1675.11665,2.0
1675.149975,3.0
1675.1833,4.0
1675.21665,3.0
1675.249975,2.0
1675.2833,2.0
1675.31665,1.0
1675.349975,2.0
1675.3833,2.0
1675.41665,1.0
1675.449975,3.0
1675.4833,3.0
1675.51665,2.0
1675.549975,2.0
1675.5833,3.0
1675.61665,4.0
1675.649975,3.0
1675.6833,3.0
1675.71665,4.0
1675.749975,2.0
1675.7833,2.0
1675.81665,3.0
1675.849975,3.0
1675.8833,4.0
1675.916625,3.0
1675.949975,3.0
1675.9833,2.0
1676.016625,4.0
1676.049975,3.0
1676.0833,2.0
1676.116625,2.0
1676.149975,3.0
1676.1833,3.0
1676.216625,3.0
1676.249975,3.0
1676.2833,3.0
1676.316625,3.0
1676.349975,2.0
1676.3833,4.0
1676.416625,3.0
1676.449975,2.0
1676.4833,5.0
1676.516625,5.0
1676.549975,3.0
1676.5833,3.0
1676.616625,3.0
1676.649975,3.0
1676.6833,3.0
1676.716625,3.0
1676.74995,3.0
1676.7833,3.0
1676.816625,3.0
1676.84995,3.0
1676.8833,2.0
1676.916625,2.0
1676.94995,2.0
1676.9833,4.0
1677.016625,4.0
1677.04995,3.0
1677.0833,4.0
1677.116625,5.0
1677.14995,4.0
1677.1833,4.0
1677.216625,4.0
1677.24995,2.0
1677.2833,4.0
1677.316625,4.0
1677.34995,3.0
1677.3833,3.0
1677.416625,3.0
1677.44995,5.0
1677.4833,5.0
1677.516625,3.0
1677.54995,1.0
1677.583275,2.0
1677.616625,3.0
1677.64995,4.0
1677.683275,2.0
1677.716625,3.0
1677.74995,4.0
1677.783275,3.0
1677.816625,4.0
1677.84995,2.0
1677.883275,4.0
1677.916625,4.0
1677.94995,3.0
1677.983275,5.0
1678.016625,3.0
1678.04995,3.0
1678.083275,3.0
1678.116625,4.0
1678.14995,5.0
1678.183275,4.0
1678.216625,4.0
1678.24995,4.0
1678.283275,4.0
1678.316625,4.0
1678.34995,4.0
1678.383275,4.0
1678.4166,3.0
1678.44995,3.0
1678.483275,3.0
1678.5166,4.0
1678.54995,5.0
1678.583275,4.0
1678.6166,6.0
1678.64995,6.0
1678.683275,3.0
1678.7166,4.0
1678.74995,2.0
1678.783275,5.0
1678.8166,5.0
1678.84995,4.0
1678.883275,3.0
1678.9166,5.0
1678.94995,4.0
1678.983275,4.0
1679.0166,3.0
1679.04995,3.0
1679.083275,3.0
1679.1166,4.0
1679.14995,3.0
1679.183275,4.0
1679.2166,5.0
1679.249925,3.0
1679.283275,4.0
1679.3166,3.0
1679.349925,3.0
1679.383275,2.0
1679.4166,5.0
1679.449925,4.0
1679.483275,2.0
1679.5166,3.0
1679.549925,2.0
1679.583275,4.0
1679.6166,4.0
1679.649925,3.0
1679.683275,3.0
1679.7166,3.0
1679.749925,3.0
1679.783275,4.0
1679.8166,5.0
1679.849925,4.0
1679.883275,5.0
1679.9166,4.0
1679.949925,4.0
1679.983275,3.0
1680.0166,4.0
1680.049925,4.0
1680.08325,3.0
1680.1166,4.0
1680.149925,3.0
1680.18325,4.0
1680.2166,3.0
1680.249925,4.0
1680.28325,2.0
1680.3166,4.0
1680.349925,4.0
1680.38325,3.0
1680.4166,5.0
1680.449925,4.0
1680.48325,3.0
1680.5166,4.0
1680.549925,3.0
1680.58325,4.0
1680.6166,4.0
1680.649925,2.0
1680.68325,3.0
1680.7166,4.0
1680.749925,5.0
1680.78325,4.0
1680.8166,4.0
1680.849925,3.0
1680.88325,3.0
1680.916575,4.0
1680.949925,4.0
1680.98325,4.0
1681.016575,4.0
1681.049925,3.0
1681.08325,4.0
1681.116575,4.0
1681.149925,4.0
1681.18325,4.0
1681.216575,4.0
1681.249925,3.0
1681.28325,4.0
1681.316575,5.0
1681.349925,4.0
1681.38325,2.0
1681.416575,3.0
1681.449925,4.0
1681.48325,4.0
1681.516575,5.0
1681.549925,3.0
1681.58325,3.0
1681.616575,5.0
1681.649925,3.0
1681.68325,3.0
1681.716575,5.0
1681.7499,6.0
1681.78325,5.0
1681.816575,4.0
1681.8499,3.0
1681.88325,3.0
1681.916575,3.0
1681.9499,4.0
1681.98325,3.0
1682.016575,2.0
1682.0499,3.0
1682.08325,4.0
1682.116575,2.0
1682.1499,3.0
1682.18325,4.0
1682.216575,4.0
1682.2499,2.0
1682.28325,2.0
1682.316575,2.0
1682.3499,2.0
1682.38325,4.0
1682.416575,4.0
1682.4499,4.0
1682.48325,4.0
1682.516575,4.0
1682.5499,3.0
1682.583225,3.0
1682.616575,3.0
1682.6499,4.0
1682.683225,3.0
1682.716575,3.0
1682.7499,4.0
1682.783225,3.0
1682.816575,2.0
1682.8499,4.0
1682.883225,3.0
1682.916575,4.0
1682.9499,4.0
1682.983225,5.0
1683.016575,5.0
1683.0499,7.0
1683.083225,3.0
1683.116575,6.0
1683.1499,6.0
1683.183225,4.0
1683.216575,4.0
1683.2499,6.0
1683.283225,4.0
1683.316575,4.0
1683.3499,3.0
1683.383225,3.0
1683.41655,3.0
1683.4499,2.0
1683.483225,3.0
1683.51655,3.0
1683.5499,4.0
1683.583225,4.0
1683.61655,4.0
1683.6499,5.0
1683.683225,3.0
1683.71655,3.0
1683.7499,4.0
1683.783225,3.0
1683.81655,2.0
1683.8499,1.0
1683.883225,2.0
1683.91655,2.0
1683.9499,2.0
1683.983225,3.0
1684.01655,3.0
1684.0499,3.0
1684.083225,3.0
1684.11655,3.0
1684.1499,3.0
1684.183225,2.0
1684.21655,3.0
1684.249875,4.0
1684.283225,5.0
1684.31655,6.0
1684.349875,7.0
1684.383225,16.0
1684.41655,18.0
1684.449875,32.0
1684.483225,32.0
1684.51655,28.0
1684.549875,27.0
1684.583225,19.0
1684.61655,17.0
1684.649875,9.0
1684.683225,9.0
1684.71655,9.0
1684.749875,8.0
1684.783225,8.0
1684.81655,11.0
1684.849875,12.0
1684.883225,12.0
1684.91655,8.0
1684.949875,10.0
1684.983225,10.0
1685.01655,7.0
1685.049875,10.0
1685.0832,9.0
1685.11655,7.0
1685.149875,6.0
1685.1832,5.0
1685.21655,7.0
1685.249875,8.0
1685.2832,6.0
1685.31655,6.0
1685.349875,6.0
1685.3832,6.0
1685.41655,5.0
1685.449875,7.0
1685.4832,6.0
1685.51655,5.0
1685.549875,8.0
1685.5832,8.0
1685.61655,6.0
1685.649875,6.0
1685.6832,7.0
1685.71655,5.0
1685.749875,7.0
1685.7832,8.0
1685.81655,7.0
1685.849875,6.0
1685.8832,6.0
1685.916525,6.0
1685.949875,6.0
1685.9832,7.0
1686.016525,7.0
1686.049875,7.0
1686.0832,8.0
1686.116525,9.0
1686.149875,5.0
1686.1832,5.0
1686.216525,6.0
1686.249875,6.0
1686.2832,9.0
1686.316525,7.0
1686.349875,5.0
1686.3832,10.0
1686.416525,7.0
1686.449875,6.0
1686.4832,6.0
1686.516525,8.0
